22.448276 42.994713 4.569314
21.898630 44.104738 4.219838
23.711896 43.082789 4.797149
22.214439 41.973413 3.495878
20.950820 41.885337 3.268043
22.764086 40.863388 3.845354
23.005851 42.515334 1.969448
22.406466 43.767712 1.579210
24.421206 42.632214 2.220667
22.702254 41.429379 1.000670
23.107341 41.689878 0.189470
14.268030 2.596593 22.589392
13.300284 3.051524 23.132167
15.269099 2.119479 23.045815
14.927272 3.988325 22.598303
13.926203 4.465439 22.141880
15.895018 3.533394 22.055527
15.586515 5.380058 22.607214
14.618769 5.834989 23.149990
16.587584 4.902944 23.063637
16.245757 6.771791 22.616126
15.244688 7.248905 22.159703
17.213503 6.316860 22.073350
16.905000 8.163524 22.625037
15.937254 8.618455 23.167812
17.906069 7.686410 23.081460
17.564242 9.555256 22.633948
16.563173 10.032370 22.177525
18.531988 9.100325 22.091173
18.223485 10.946989 22.642859
17.255739 11.401920 23.185635
19.224555 10.469875 23.099282
18.882727 12.338722 22.651771
17.881658 12.815835 22.195348
19.850473 11.883790 22.108995
15.539862 5.411114 21.208336
14.432784 5.939694 20.556431
13.953796 4.974765 20.050582
14.878448 6.926806 20.063081
13.379023 6.432782 21.503243
12.857740 5.258271 22.295195
11.981272 5.668068 23.134165
12.403002 4.372295 21.490050
13.787525 4.812981 23.054943
13.885131 7.427205 22.309083
12.828038 7.922511 23.155975
12.389039 6.930963 23.849164
13.313690 8.883004 23.861663
11.714295 8.455528 22.304230
11.228643 7.495036 21.598542
12.153294 9.447076 21.611041
10.392929 9.074661 23.362845
9.905892 7.972447 24.155260
10.933283 10.141381 24.169148
9.366166 9.567141 22.407219
8.660327 9.898085 22.938507
20.077419 9.343423 38.307768
21.178879 8.870234 38.339044
19.637084 10.258815 37.670381
20.463090 10.315861 39.437910
20.903425 9.400469 40.075297
19.361630 10.789050 39.406634
20.848761 11.288300 40.568052
21.950221 10.815111 40.599328
20.408425 12.203692 39.930665
21.234431 12.260738 41.698195
21.674767 11.345346 42.335582
20.132971 12.733927 41.666919
21.620102 13.233176 42.828337
22.721562 12.759987 42.859613
21.179767 14.148568 42.190950
22.005773 14.205615 43.958479
22.446108 13.290223 44.595866
20.904313 14.678804 43.927203
22.391443 15.178053 45.088622
23.492903 14.704864 45.119898
21.951108 16.093445 44.451235
22.777114 16.150491 46.218764
23.217449 15.235099 46.856151
21.675654 16.623680 46.187488
19.923186 10.669215 41.416608
20.309093 9.595316 42.208957
19.708061 8.692245 41.719445
20.249002 10.056185 43.304580
21.752800 9.228943 42.031528
21.961143 8.774445 40.607300
23.197288 8.491244 40.429138
21.181807 7.789229 40.358330
21.782797 9.765171 39.815685
22.562188 10.289933 42.368561
23.939782 9.879339 42.251744
24.132099 9.506912 41.034898
24.673040 10.870851 42.620033
24.193465 8.717000 43.165315
23.460207 7.725488 42.797025
24.001148 9.089427 44.382160
25.915458 8.203757 43.019293
26.143835 7.799776 41.653774
26.744880 9.315264 43.415034
26.032303 7.060894 43.962803
26.928662 6.772425 43.905128
22.433284 36.810692 26.392757
22.642741 37.899785 26.848940
22.856190 36.282771 25.402529
21.249857 37.376301 25.585795
20.826951 37.904222 26.576022
21.040399 36.287207 25.129611
20.066430 37.941909 24.778833
20.275887 39.031002 25.235017
20.489336 37.413988 23.788606
18.883002 38.507518 23.971871
18.460096 39.035439 24.962098
18.673545 37.418424 23.515688
17.699575 39.073126 23.164910
17.909033 40.162219 23.621093
18.122481 38.545205 22.174683
16.516148 39.638735 22.357948
16.093242 40.166656 23.348175
16.306691 38.549641 21.901764
15.332721 40.204343 21.550986
15.542178 41.293436 22.007170
15.755627 39.676422 20.560759
14.149294 40.769952 20.744025
13.726388 41.297873 21.734252
13.939836 39.680858 20.287841
19.181121 37.156268 25.526494
18.620971 37.653548 26.696514
19.134726 36.976301 27.529457
17.474854 37.769622 26.397614
19.072604 39.048702 27.012064
20.562123 39.027524 27.255551
20.970101 40.218211 27.491807
20.824691 38.211308 28.206786
21.165926 38.734711 26.164825
18.717821 39.908991 25.997948
19.106217 41.248029 26.366903
20.378807 41.244189 26.558993
18.718935 42.037510 25.427151
18.419595 41.633074 27.643731
18.806876 40.843593 28.583483
17.147005 41.636914 27.451640
18.905090 43.306870 28.104924
20.333132 43.315074 28.306491
